bedrooms,bathrooms,sqft_living,sqft_lot,price
3,2,2170,3978,330000
2,1,790,2640,90000
2,1.75,1160,8625,312000
3,1,1080,8100,339000
3,1.75,2190,8000,313000
3,2.5,2030,6500,618080
3,2.25,2480,8755,325000
4,1,2240,7620,242000
2,1.5,1650,7311,364000
3,1.75,1700,5750,545000
3,2.5,2790,16173,445000
4,2.75,3010,10830,1085500
4,2.5,2550,10000,660000
4,2.5,2880,35610,845000
4,2,2090,4000,417000
2,1,740,5200,213800
2,1.75,960,6200,400000
4,3.5,2100,7560,759950
4,2.5,2540,5930,990000
3,1.75,1650,10250,710000
1,0.75,770,4600,315000
4,2.5,2280,14810,515000
3,2,1660,3729,638000
4,2,2020,8100,370000
3,1,970,14850,184000
3,2.5,2480,6600,583800
3,1,1250,7320,309500
4,4,4430,31353,1960000
1,1,740,5000,299000
2,1,710,7200,215000
4,2,1970,10500,410000
2,1,820,6000,478000
2,1,1000,6500,431000
4,2.5,3080,35430,635000
5,2.25,2410,12000,648000
3,2.5,2370,11172,640000
5,4.5,4690,6705,932808
2,2,2280,6815,835000
2,1.75,1530,7020,469775
5,3.5,3610,52595,587000
3,2,1740,3600,677915
4,3,3600,9200,1075000
4,3,3130,5700,671000
5,3.25,3940,9780,695000
4,2,2200,13320,205000
4,1,1510,7200,350000
3,1.75,1560,7930,360000
4,2.25,1870,4198,313999
3,2.25,2070,7225,300000
2,1.75,1660,11747,452000
3,2.5,2010,57934,495500
3,1,1410,40500,288000
3,1.75,1820,7194,227490
3,2.5,2560,16420,470950
4,2.75,2450,4187,735000
7,2.75,3110,4400,730000
3,2.5,2210,7000,412000
4,2.5,2630,6326,589500
7,1,2350,8636,291000
5,3.75,4450,7680,1300000
3,1,1200,10458,190000
2,1.75,1210,7733,456200
3,1,1290,8470,225000
3,2.5,3490,21064,2000000
4,2.5,3360,15091,740000
3,1.75,2660,5511,467000
2,1,770,7554,385000
3,2.5,1800,4763,670000
4,2.5,2900,5760,500000
3,2,1430,6000,352450
4,2.75,2550,7591,669888
3,2.75,1310,7300,405000
3,1.5,1430,8000,518000
4,1,1880,6288,280000
3,2.5,1600,2375,435000
3,2,1760,9732,314950
2,2,1180,3003,209900
4,2.5,2330,31705,630000
4,1.5,1960,12688,442000
4,1,1140,13440,340000
3,1.75,1400,6956,230000
5,2.25,2710,22120,495200
4,2.5,3510,6745,900000
2,1,910,4600,265000
3,1.75,2090,65558,489500
3,2,1410,44866,335000
3,3.25,3050,12700,585000
4,2.25,2010,7200,800000
4,2.25,2120,53578,379500
3,1,1270,8000,475000
3,2,1670,8800,520000
4,2.5,1800,4338,515000
2,1,1640,5515,577500
3,2.25,1740,9672,269900
3,1,1600,5952,329000
3,1.5,1280,1920,458500
4,2,1480,11171,890000
4,2.5,1980,7334,361500
5,3.25,3730,10626,2535000
2,1,900,8374,325000
4,3.25,3480,6000,1850000
4,2,2840,13367,945000
3,2.5,2490,4244,370000
0,2.5,1490,7111,320000
2,2,1510,4908,450000
4,2.5,2900,18303,800000
3,2.5,2240,3825,676000
4,1.75,2040,5000,1272500
3,1.75,1460,7980,290000
3,1.5,990,8925,158000
4,1.75,1970,9389,379950
4,2.5,2660,4000,583000
2,1,870,5700,150000
3,2.5,1740,6992,261500
4,2.5,2290,3777,278000
4,2.75,2170,7140,555000
3,1.75,2040,8173,355000
4,1.5,1770,6650,375000
3,1.75,2380,12681,227000
4,2,2030,103672,335000
3,2.25,2270,23900,680000
2,1.75,1390,5025,686500
3,1.75,1530,26642,410000
2,1,1430,13300,425000
3,2.5,2030,7549,562500
4,2.5,2390,6976,345000
4,2.5,2540,11500,627500
3,1,1890,36300,355000
3,2.25,1870,5876,335000
4,3,1780,4228,350000
3,1,1610,58370,590000
3,2,1420,6788,252000
5,4,4440,9270,1295000
4,2,1820,5001,705000
3,2,1620,8400,498000
2,1,870,7227,312500
4,1.75,1830,5375,260000
3,1.5,2290,9600,209950
3,1.75,1110,10402,610000
4,1,1440,7100,500000
3,3.5,3070,7050,850000
4,2.5,2440,11700,689000
4,2,2410,4680,470000
3,3,2270,5175,640000
4,1.75,2340,7200,290000
3,2.5,1800,9000,258500
4,3.5,2210,7597,1100000
3,1.75,1820,22320,420000
3,1,1190,9083,230000
3,1.5,1400,6865,252000
3,2.5,2600,4506,515000
2,1,910,4635,425000
3,2.5,1760,2320,575000
2,1,860,5160,390000
4,2.25,2310,9800,561500
4,1.75,2000,3728,1350000
5,2.75,2460,7830,835000
2,1,1020,15000,245000
3,2.5,1670,3980,475200
2,1,790,5024,425000
2,1.5,2010,7755,218000
4,2.5,2600,6536,600000
4,2.25,1890,7210,545000
5,2.5,4600,23250,2408000
5,3,2008,5050,460000
2,1,880,6413,425000
3,1.75,1700,8360,455000
3,2,1730,12821,313100
4,3.5,3910,59863,780000
4,2.5,2160,9682,345500
3,1.75,1200,8034,243000
5,3.5,3860,9600,670000
3,1.5,1320,7560,325000
2,1,1280,12500,281000
3,1,1100,5100,130000
3,2.5,2170,9798,340000
4,2.75,2720,51396,485000
4,2.75,2520,6398,642860
3,1.75,2560,4800,747000
4,2.5,2650,7200,559950
4,2.75,2870,7200,577288
2,1,1230,2726,575000
3,1,1450,6000,287000
4,3.75,3180,9889,1149000
2,1,1800,8900,335000
4,2.25,2020,12500,375000
2,1,620,14823,325000
3,2.25,2190,220414,530000
4,2.25,1980,7081,287000
5,3,2970,7000,320000
4,2.5,2270,4400,425000
3,1,1630,6009,550000
3,1,1520,8450,135000
3,1.75,2080,5687,695000
5,2.5,3020,9648,975000
4,1.75,2180,28710,210000
4,1.75,1780,8768,518000
3,1,1370,6780,335500
4,3.5,3050,7020,750000
3,1.75,1490,12000,515000
4,2.75,1800,5453,344500
3,1.5,1760,6723,470000
4,1.75,1770,9848,606150
4,2.75,2910,7712,292000
3,2.5,2880,426452,450000
3,1.75,2520,5043,429000
4,2.5,3190,38119,765000
2,1,540,2500,425000
4,2.5,3170,5340,505000
3,1.75,1830,7371,544950
3,2,1360,4840,382000
3,1.75,1870,25157,475000
3,1.5,1370,4790,355000
4,2.5,1700,9000,410000
4,2,1960,5008,450000
7,4.5,4140,9066,565000
2,1,1290,6528,529100
4,2.5,2460,6454,452500
4,2,1580,8000,245000
1,1,700,2550,415000
4,2.5,2410,15899,610000
4,1.75,2180,9702,363500
3,2.75,1950,12630,510000
4,2.5,2630,28298,650000
4,2.5,2050,9015,290000
3,1,790,6750,170000
2,1,1070,5280,510000
7,8,13540,307752,2280000
4,2.5,2320,7379,316000
4,2.5,2670,13463,690000
2,1,700,5200,199950
3,1,860,7740,207000
4,2.25,3490,8400,449950
3,1.75,1160,257875,361550
4,3.5,3650,57538,824000
3,1.75,1550,10050,537000
4,2.5,2620,9525,838400
2,1,720,4758,225000
3,2,1380,5198,329900
4,1,1170,34925,282500
3,1.75,1170,11960,229950
2,1,1630,12059,500000
3,1.75,1890,6557,495000
3,1,1010,9450,149500
3,2.5,2040,10033,726000
4,2.5,4080,10295,899000
3,1,1270,8925,317000
1,1,790,3000,395000
4,3,2580,6740,360000
4,2.5,2290,6738,570000
4,2.5,3490,5000,320000
3,1.75,1510,30185,320000
5,2.5,2400,4564,268000
2,1,900,3400,191000
2,1,1270,7440,400000
2,1,1050,5000,515000
4,2.5,2950,9010,610000
2,1.75,1850,3060,538000
3,2.5,1970,4036,432000
4,2.25,2400,8592,335000
5,1.75,2360,8642,302000
4,1.75,1580,9382,787500
3,1,1790,7055,420000
3,2.5,2840,216493,560000
3,2.5,1970,6634,535000
3,2.5,1780,6771,310000
5,2,3920,5250,760000
3,1.75,1550,1905,242500
6,3,2980,7200,1313000
3,1,1270,7153,235000
4,2.25,3040,12160,598780
3,2.5,2075,16200,433200
2,1,1110,9920,343000
2,1,800,8125,145000
1,1,680,21727,291970
3,1,1680,7910,599950
4,2.5,3910,22710,1749000
4,1.75,2780,11000,870000
4,2.75,2000,9083,323000
4,3,3150,9703,727000
1,1,1120,17332,166000
4,1.75,1740,12204,450000
3,2.5,2970,23100,400000
3,2.5,2970,23100,599000
3,1,1150,19200,165000
2,1,1190,7408,229000
1,1,900,7500,305000
3,3.25,2950,4446,930000
3,2.5,1990,15985,542000
3,1,1020,9147,214000
3,2.5,2070,7200,718000
3,2.5,1430,1002,349000
3,2.5,2030,8000,305000
3,2.5,1620,2640,498000
4,3.5,4220,196817,799950
3,2.5,2300,7800,737000
4,3.25,3830,10005,860000
3,2.5,2390,34041,339950
3,2.25,1440,7673,249000
2,1,910,5525,370000
3,2,1550,12262,725000
5,2.5,2380,91476,529000
4,2.75,2060,8100,310000
4,2.25,1880,9163,315000
4,2.5,3470,4160,1300000
3,2,2360,12744,435000
3,1.75,1970,10800,350000
3,1,1040,7800,240000
3,2.25,1420,3750,410000
4,2.75,2290,5249,430000
4,2.5,1530,8375,446000
3,1.5,1360,9760,240000
4,3,3680,35736,595000
3,1,920,4770,215150
2,1,1070,5824,319950
3,2,1590,9912,385000
3,2.5,1600,6700,280000
3,2.5,1510,7300,399950
3,1,1080,10500,132500
2,0.75,1330,2856,399950
2,1,850,6800,290000
5,2.25,1960,8592,860000
6,4.25,6980,15682,3100000
4,1,1530,7200,245000
3,1.5,1320,7980,255000
4,3,2320,7200,310000
3,1,960,8100,299000
4,2.5,2040,5508,575000
3,1,1080,8214,284000
3,1.75,2020,4800,840000
3,1.75,1780,7567,442573
3,1,1140,7028,560000
3,2,1610,4160,485000
4,1.75,1440,8536,472500
4,2.75,4270,25807,1610000
8,3.75,3460,4600,808000
3,1.75,1890,16001,398000
3,2.5,2240,6000,340000
2,1,760,4000,380000
3,1,1020,6173,235000
3,1.5,1330,9900,400000
5,2.5,2780,12335,582000
2,1,1070,6120,209000
5,3,2660,7700,335000
2,1,710,7120,285950
5,2.25,3340,52476,645000
2,1,1160,7500,312000
3,2.25,2840,59677,663000
3,1.75,2000,36000,443950
3,2,1060,5750,315000
4,1.5,1730,10396,302200
3,2.5,2190,2658,770000
4,1.75,1660,8160,374950
3,2.5,2210,7557,330000
2,1,870,7020,230000
4,2.5,3100,7250,967000
4,2.5,1720,3515,536500
6,4,3120,4240,315000
3,1,1040,4240,626000
4,2,1650,9305,334009
2,1,1010,5000,429000
4,2.5,4020,44431,818000
5,2.75,2166,6342,326000
5,3,1880,5000,310000
4,2,2260,7680,525000
3,2.25,2010,4400,350000
4,2.5,3330,8897,936000
3,1,1520,7200,226000
5,3.5,3510,4798,1250000
3,1.75,1580,507038,428000
3,1.5,1460,5040,329932
3,1.5,1460,5040,539000
3,1.75,1650,7700,275000
4,2.5,2660,35010,590000
4,2.5,3510,24604,782000
4,2.5,2120,9603,575000
3,2.25,1780,9315,509000
4,2.5,2000,13300,290000
3,1,1300,9000,305240
3,2,2180,4976,555000
3,2,1790,8228,317000
3,2,1910,5040,430000
2,1.5,1800,4144,850000
3,2.25,2620,10659,469000
2,2,1440,8425,327200
3,3,2790,12523,835000
4,2.5,2340,13445,360000
4,2.5,2070,8658,372000
3,1,2160,11484,453000
2,1.75,2090,11317,275000
4,2.5,2040,7260,475000
4,2.75,1950,9720,310000
4,2,1200,8460,173000
5,3,2240,94960,313500
3,2.5,1360,1489,345000
3,1.5,1500,10200,436000
2,1.75,1300,14500,244500
3,1.75,1140,9800,206000
4,2.5,2930,9158,890000
4,2.25,2140,8874,329950
3,1.75,1628,286355,250000
3,2,1990,203861,246000
3,1.75,1950,19747,440000
4,1.75,1910,8117,395000
3,1,820,5150,305000
3,2.25,1470,8682,160000
3,2.25,1470,8682,269000
3,1,1060,10023,169500
4,2.75,3130,8920,690500
2,1.5,1260,9693,245560
4,2.75,2200,13498,345000
4,1.75,2580,19607,383000
3,2.25,1350,944,388500
3,1.75,1350,8548,250000
3,1.75,2290,19000,455500
3,1,1220,8573,672000
4,1.5,2750,128502,550000
3,1.75,1430,12632,487000
4,2.5,2220,6233,291375
3,1,1490,15850,225000
5,3.5,2440,10200,519950
3,2.5,2070,8400,250000
3,1,1500,2400,614950
4,2.25,2020,10260,599500
4,1.5,2190,13660,625000
2,1,780,10064,248500
5,2,1220,4200,469950
3,1.5,1840,10956,525000
2,2.5,2390,6928,787500
4,2.5,3710,15935,485000
2,1,750,5379,310000
5,2,2110,7919,280000
4,1,1020,42966,200000
3,2.5,3080,7363,490000
3,1,900,4770,146000
5,3,3720,25474,500000
3,1,940,7380,242500
3,1,1040,7288,324950
2,1,1000,7615,231500
3,2.5,2080,9827,300000
4,2.5,2500,50595,545000
3,1,1050,8583,350000
3,1.75,1620,8645,467100
3,1,1610,8500,180000
4,1.5,2130,5000,749000
3,2.5,1460,11593,245000
5,1,1600,7350,260000
3,3,1730,2940,490000
4,2.5,2280,4602,565000
4,2.25,2430,7490,330000
3,1,1380,7575,295000
3,1.5,1790,6000,725000
4,2.5,3370,10602,1135000
3,2.25,2920,6300,680000
2,1,2180,9300,490000
3,1.75,1480,6985,635000
3,2.5,2350,715690,750000
4,2.25,2440,8098,330000
3,2.5,1350,1189,270000
3,2.25,1970,3716,340000
3,0.75,1110,3960,413252
4,2.75,2950,5803,600000
5,3,2970,7261,726888
2,1,720,6400,285000
2,1,770,5680,365000
4,2,1650,7200,295000
3,2.25,1620,7350,460000
3,1.5,1510,10588,230000
3,1,1070,6109,337000
3,1,1010,6300,300000
4,2.5,3370,8402,2300000
4,2.5,2000,5500,360000
3,2.5,2060,10839,585000
3,2.25,1740,6650,182700
3,2.25,1740,6650,305000
3,2.5,1880,7838,309950
3,1,960,12527,550000
3,2.5,3280,26413,825000
2,1,1570,4400,998500
4,2.5,2990,5342,644500
3,2,1250,8636,320000
3,2.5,1920,4803,266950
4,2.5,2470,33305,633100
2,1,960,6700,395000
3,1,940,5904,259250
3,1,1260,5000,300000
3,1.75,2280,139392,413000
3,2.25,1740,8491,435000
4,2.75,2630,15000,500000
4,1.75,2430,5481,402000
3,2.5,2260,251460,777700
2,1.5,1220,5000,580000
3,1.75,2580,40392,570000
2,1,730,6000,174950
2,1,760,3001,300000
3,1.5,1740,6988,435000
4,2.5,3420,8405,840000
5,2.5,2240,7543,469000
4,1.75,1920,3600,870000
4,1.75,2020,7029,532000
4,1.5,1880,11400,455000
3,1,1010,25277,201000
5,3.25,3990,13087,649000
2,1.75,1390,6670,445500
3,2,1230,11502,475000
4,2.5,2940,29013,590000
4,1.5,2190,8296,565000
1,1,640,10280,110000
3,2.5,1670,7740,375000
3,1.5,1240,8528,255000
5,1.75,1850,14800,315000
4,2.25,2020,8400,496600
3,1,1020,4800,380000
3,1.75,1610,22496,338950
5,3.5,2730,42500,542500
5,2.5,2840,5000,739000
4,1.75,1290,3060,549000
3,2.25,1670,7881,252000
4,4.5,3860,15246,1698890
4,1.75,2460,5100,735000
4,2.5,1660,8063,270000
3,2.5,3420,8700,2250000
2,1,1010,43056,155000
4,2.5,2240,5624,469000
4,2.25,2340,5250,305000
3,1.75,1920,4500,675000
3,2.5,2460,6600,931000
3,1,1470,11398,385000
3,2.5,3400,12442,815000
3,2.25,1910,8390,531000
4,1,1400,3600,386500
3,1.75,1520,11085,475580
2,1,930,5077,358000
5,1,2340,4730,677500
3,2.5,2920,3942,868500
3,1.75,1270,7350,599380
4,2.25,2450,11960,712000
5,1.75,1380,7620,350000
4,2,2520,6000,875000
3,2.25,2290,7350,365000
4,2,1660,6150,452000
3,2.75,2800,9750,915000
3,2.5,1690,3068,482500
3,1,1180,7200,425000
2,1.75,1390,4160,460000
4,2,2320,7400,666570
3,2.25,2270,32112,390000
4,1.75,2640,8215,650000
3,2,1680,8487,305000
3,1,990,8100,250000
4,2.5,2770,4432,438800
2,1,950,5650,290000
4,2,2160,4800,324950
3,2.5,1650,1838,453000
3,1,1800,4005,556000
3,2,1660,11135,315000
3,2.5,1870,5449,445830
3,3.5,3220,3960,1260000
3,3,1850,19966,287200
4,1.5,1580,6360,525000
4,4.25,4590,17621,1135000
3,1.75,2700,18246,381000
3,1.75,1020,7020,360000
5,3.5,2950,2932,619000
2,1.75,1780,224769,535000
2,1,710,5100,402000
4,3.5,4300,70407,600000
3,2.5,2080,8690,549950
4,2,2360,7440,300000
6,2,2210,9870,360000
7,3.25,4340,8521,419000
3,3,1320,1012,510000
3,2.5,1980,9907,319950
5,5,3960,94089,1180000
4,2.5,2130,6003,381000
3,2.5,1720,3951,256900
5,1,1790,30456,346000
2,2.25,1390,1222,465000
3,2,1900,9975,545000
2,1.75,1640,3090,516000
4,2.5,2700,5100,550000
4,2.25,2200,7150,339950
3,1,1310,8514,417000
4,2.5,2480,5000,906000
4,2.25,3010,9800,980000
4,2.5,2450,5079,555000
2,1.75,1250,7029,468000
3,1.75,2610,117176,378000
4,2.5,2010,16020,430000
4,2.5,3120,14300,730100
4,1.5,1370,7944,219000
3,2.5,2420,11953,570000
4,2.75,1500,7036,262500
5,2.5,2630,9216,525000
2,1,950,3880,520000
3,3,2680,12285,417400
4,3.25,3680,5759,788000
3,1,1270,7400,320000
6,1,2330,5000,950000
3,1,960,8100,255000
4,2.5,1990,6671,260000
3,1,1450,7930,394000
4,2.5,2280,27441,575000
4,2.25,1830,7200,1250000
3,2.25,1650,7800,385000
5,2.75,2720,193406,456000
4,2.5,1710,5000,637000
5,1.5,1420,9900,485000
3,1.75,1440,8040,315275
2,1.5,1280,8710,252500
2,1,1320,24319,240000
4,2.5,2560,12760,790000
3,1,1480,7830,310000
4,2.5,2960,20240,1250000
2,1,1160,5038,425000
3,2.5,2110,4099,548000
3,2.5,1650,14054,379880
3,2.5,1950,9906,530000
3,2.25,2600,220300,695000
3,1,1270,4000,435000
3,1.75,1300,62290,540000
3,2.25,1790,10209,425000
3,2.5,1930,7266,490000
4,1,1200,6000,220000
4,2.5,2050,3784,540000
3,1,1710,6195,670000
3,1.75,2130,20423,667500
3,3.5,1700,2197,585000
3,1.5,1390,12500,225000
3,1,1230,9877,375000
3,2,1490,8847,335000
5,3.25,2440,15815,680000
3,1,970,4800,600000
4,2,1700,8043,161000
4,2,1700,8043,220000
3,1.75,1720,5000,420000
3,1,1400,2250,710000
4,2.5,2570,7221,626000
3,1.5,1200,8040,279500
4,3.5,4390,11600,1610000
2,1,1080,5000,325000
4,2.25,1860,7980,380000
4,2.75,2150,9820,470000
4,3,2250,12142,363000
4,2.25,2050,7700,245000
3,1,1010,3520,525000
5,3.5,5850,22885,1700000
4,2.25,1900,5000,658500
2,1,1020,8442,680000
4,2,3390,16025,835000
4,2.5,1990,2175,595000
4,2.5,3190,4980,419000
2,1,1210,18700,198900
4,3.25,3740,12080,1085000
3,3.5,2150,4368,500000
4,1.75,2440,8100,575000
2,1.5,1230,1516,324950
3,2.5,2740,7980,259000
2,2,2260,9604,551000
2,1.5,1000,5125,488000
4,2.25,2350,46173,635000
3,2.5,2300,8938,395000
3,1,1440,8287,370000
4,3,2780,5000,675000
3,1,1200,6825,402000
3,2.75,3040,24192,825000
3,2.75,2660,223027,579000
5,2,1510,3000,455000
3,2.5,1780,6527,265000
5,2.75,2920,9163,713500
3,1,1550,12670,240000
4,3,2710,217800,570000
3,1,1140,27760,243800
2,1,940,3864,543000
3,2.25,2160,7500,1010000
4,2.25,2470,17008,625000
4,2.5,2800,6567,459950
4,2.75,2420,39704,370000
4,2,1460,7254,150000
3,1.5,1820,5756,683500
3,2.5,1520,2208,499950
2,1,1320,9967,255000
3,2.5,1920,7779,279000
5,3,2640,5096,910000
4,2.5,2650,7945,699000
4,3.25,3640,13530,1651000
3,1,1420,8800,248000
3,1,1540,37950,429000
4,1,1550,15239,685000
2,1,730,5040,316000
2,1,2020,7540,410000
3,1,1200,15843,299000
2,1,1240,6400,559000
3,2.25,2680,100188,575000
3,2.5,1640,3804,602000
4,2,1640,5000,492000
3,2.5,1610,5024,293500
3,2.75,2290,14810,481000
4,2.25,2130,8078,311100
3,1.75,2140,13598,375000
3,3,4020,435600,1075000
5,2.5,2030,8400,500000
3,1,1380,6250,553000
3,2,1780,1750,760000
4,1.5,1440,3200,589500
5,2.75,2790,20824,840000
4,3,4190,8805,2546000
3,2.5,3870,46609,1275000
3,2.5,1850,7875,260000
3,2.25,1550,1469,430000
3,2.5,1920,1896,781000
2,1,790,13170,280000
5,2.25,3740,32481,392000
3,1.5,1340,8856,466200
3,1.75,1620,3975,641000
3,1,1680,8010,350000
3,2,1610,4364,450000
4,3.5,4460,16953,1800000
3,1.5,1200,1848,185000
2,1,1250,12507,290000
3,2.5,3630,9475,964000
4,3,4260,18000,2000000
3,2.5,2180,15693,545000
3,2.25,1760,10350,609950
4,2,1820,7626,605000
4,2.5,2120,9163,550000
4,2.75,2730,4268,905000
3,2.5,2430,7613,384200
3,1,1170,1105,370000
3,1,2090,4000,717500
4,3.25,3910,7500,1999000
2,1,1140,15624,365500
2,1.5,1460,5700,580000
4,1.5,2700,14760,415000
2,1,670,6300,272000
3,1.75,1880,6360,600000
4,3,1980,5352,744000
3,3,2080,10521,830000
3,3.25,1380,1225,322000
3,2.5,1808,19200,270000
3,1,1350,7973,272450
3,3,1760,2114,605000
3,1.75,1950,8325,510000
4,3.5,3170,4000,1125000
4,2.5,3000,7500,1688000
4,1,1460,16638,162000
3,1.75,1350,5850,337500
3,2.25,1470,7857,312000
4,3,3350,199253,740000
4,3,3350,199253,700000
4,1,1360,8136,328000
3,1,1020,7538,241000
3,2.25,1840,6750,265000
5,1.75,2030,10200,246000
4,1.75,1490,9112,271000
2,1,2060,8398,270000
4,2,2240,7085,395000
3,2,1460,5715,340000
3,1.75,2140,13260,340000
2,2.25,1420,1246,335000
2,1,1060,3036,435000
4,1.75,1760,3600,527950
2,2.25,2320,18919,600000
3,1.75,1770,3880,667000
10,5.25,4590,10920,1148000
3,2.5,2040,11211,417000
4,1.75,1260,7250,451000
2,1,1650,9780,580000
4,2.25,2380,36446,570000
5,3.25,2750,7500,750000
3,2.5,2810,7700,685000
3,2,1340,9764,275000
3,2.5,2420,43177,739888
2,2.5,2160,5581,715000
4,2,2450,4400,800000
3,1.5,1870,9000,350000
3,1,1000,223462,220000
3,2.5,2240,7791,452500
4,2.5,2200,5893,280000
1,1,790,12000,248000
2,1,890,7200,305000
3,1,1270,4000,435010
3,1.75,1850,2860,678100
3,2.25,1352,1694,325000
3,2,1540,8400,529950
3,1.75,1640,8529,440000
3,1,1350,4800,585000
3,2.5,2010,2778,462608
3,1.75,2080,5200,350500
3,1,1040,8125,210000
3,2.5,1890,5929,510000
3,2.25,1810,7630,280000
3,1.75,1930,14389,385000
3,1,1010,8184,349000
3,2.25,1740,10836,252000
4,2.5,2910,8881,1100000
3,2.25,1330,8004,375000
4,2.25,2210,11700,336000
3,3.75,2670,6517,732000
2,1,1000,6227,200000
4,2.5,3150,7277,681716
3,1.75,1520,12246,235000
3,1,1690,13825,257500
3,1,1070,9497,315000
3,1,910,8000,299950
4,2.25,2130,8640,530000
2,1.75,2230,6930,766500
4,2.5,3560,11119,860000
3,2.5,2590,4961,690000
4,1.75,2040,6348,551000
3,2.75,2100,20150,530000
3,1,1340,7260,568000
3,2.5,2770,10773,749950
3,2.5,2400,12546,535000
3,1,1140,9779,234300
2,1,930,11450,190000
4,1.75,1820,6600,525000
4,1,1390,3708,610000
3,2.5,1480,1165,520000
2,1,760,6000,375000
3,1.75,1580,7416,600000
4,2.5,1870,16200,664000
2,1,1510,4080,698000
3,2,1250,1306,418000
3,1.75,2140,13068,271675
3,1,1540,9028,450000
3,2.25,2950,78843,759000
6,3,2020,4129,599950
4,2.75,2820,5000,810000
3,1.75,1660,10000,331292
3,1.75,1830,2417,348000
2,1,720,5600,435000
3,2.5,2160,9063,530000
3,1.75,1510,9837,227000
3,1.5,1870,42070,285000
4,2.25,2860,26136,740000
3,1,990,9145,246000
3,1,1910,8710,260000
3,2,1350,10200,366000
4,3.25,2557,9480,594950
3,2.75,2610,5000,608000
3,2,1720,11875,313100
3,1.75,1170,9085,185000
2,1,1140,11480,455000
3,2.5,2350,9051,235000
3,1,1020,12289,230000
4,2.25,2730,5000,770000
4,2.25,1830,7614,240000
3,2.5,1690,3026,461000
4,2.5,2900,10500,1580000
4,4.5,6380,88714,1822500
3,2.5,1690,4000,452000
4,2.5,2660,5043,765000
4,4,4550,54013,1050000
3,3,1530,9999,546000
3,2.5,2070,4463,781000
4,1.75,1880,7953,538000
4,2.5,2240,8664,790000
4,2.75,2540,4400,696500
3,2,1370,8137,276000
2,1,770,8612,269000
5,4.75,7880,24250,2415000
4,2.75,2970,59677,829000
2,1,740,6840,122000
3,1.5,1360,7680,352500
4,2,1280,7560,249000
4,2,1920,7803,360000
3,2,2020,10584,629500
4,2.25,3310,127631,1140000
2,2.25,2950,15593,1550000
3,1.5,1320,7695,275000
4,2.5,3160,6961,697000
2,1,1640,17335,379500
3,2.75,2440,76531,720000
4,2.5,3000,5548,675000
5,2.5,2810,6000,1169000
3,2,2390,6888,1100000
4,1,2080,3500,520000
3,1.75,2650,7500,415000
3,2.5,1060,1536,415000
3,2.25,1940,8312,450000
2,1,1080,4080,485000
3,2.25,1700,9600,294000
4,3.5,4440,10660,1037000
3,1,1580,4000,690000
5,2.75,3630,38461,716500
2,2.25,1290,1137,481000
4,2.75,1960,4635,575000
3,2,2090,5015,785000
3,1.75,1960,43995,480000
3,2.25,2120,9297,720000
3,2.75,2290,34548,536000
4,2.5,1880,7965,324900
2,1,770,5160,265000
3,2.5,1530,3210,545000
2,1.5,1450,27075,465000
3,2.25,1690,7320,292500
4,1.75,1880,3720,860000
4,3.25,4160,47480,1045000
4,2.5,2140,7245,495000
2,2,1320,1462,342000
4,2.5,2000,10051,320000
3,2,1460,2610,444000
4,2.5,3070,8086,804100
3,2.5,1660,15000,432000
6,1.5,1810,4838,230000
4,3.5,3510,11200,935000
3,3,2180,2650,634950
6,4,3300,5720,780000
4,2.5,2460,4200,611000
4,1.75,1880,4175,475999
3,2,2290,9450,565000
4,2.5,2290,26720,630000
4,3.5,3860,18334,840000
3,2.5,2640,432036,790000
5,2.5,2850,209523,450000
4,3.25,3020,4000,1272000
3,2,1510,3760,520000
4,2,2410,8712,446800
3,1,1470,6122,652000
3,2.75,2890,12130,1170000
4,3.25,3490,7024,745000
3,2.25,1270,1406,594000
2,1,1000,3700,257000
4,1.75,1430,4096,485000
3,1,1060,20040,330000
3,2,1680,8946,381000
2,2,2280,641203,849900
4,2.5,2450,4080,793000
3,2.25,3650,5353,920000
2,1,830,4000,455000
4,2.5,3490,7494,975000
2,1.5,1050,1046,375000
2,2.5,1170,1811,400000
3,1,1220,7200,447000
3,1.75,1310,8600,470000
4,2.5,3130,7582,665000
3,1.75,1590,41550,295500
4,2.5,1720,8638,200000
3,2.25,2520,212137,620000
3,2,1520,11067,434900
4,2.25,3260,4640,1328000
4,3.25,3910,7500,1650000
4,2.5,3480,6315,852500
3,2.5,3040,34670,790000
4,1.75,2030,7350,565000
6,3.25,3870,24700,1127500
3,2.5,1870,1436,289950
2,2,2640,13939,850000
4,1.75,1940,4800,505000
3,2.5,1710,5633,372000
4,2,1690,7728,207000
3,1.75,2340,10495,780000
4,1.75,1700,20283,400000
3,1.5,1850,8124,440250
2,2,1370,7920,585000
4,2.5,2900,9972,850000
3,3,2400,3192,570000
4,3,3740,30884,869000
4,2.75,2170,5988,551000
3,1,970,8378,172380
3,2.5,2620,78843,355000
4,2.5,2980,10194,728935
3,2.5,2340,1919,850000
5,1.75,1880,48787,515000
2,1,1480,5325,215000
4,2.5,2240,9826,220000
4,2.5,2940,7675,845000
1,1,710,4000,390000
4,1,1460,18599,135000
3,1,1530,19007,439000
4,2.5,2630,6185,585000
5,1,2230,16800,620000
3,1,960,3600,477000
2,1.5,1180,1722,399500
2,1,1760,27332,500000
3,2.5,1340,8867,432500
4,2.25,2800,18673,940000
5,3.5,4330,11979,3168750
3,2.5,3720,11610,1080000
